VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2017,2017,40790.51,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2018,2018,47426.48,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2019,2019,53029.16,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2020,2020,64968.14,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",EST,Estonia,2021,2021,78131.84,D,Difference in methodology
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2010,2010,73903,B,Break
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2011,2011,77285,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2012,2012,78152,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2013,2013,80204,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2014,2014,78829,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2015,2015,80541,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2016,2016,79577,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2017,2017,80540,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2018,2018,83154,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2019,2019,84274,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2020,2020,86090,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",FIN,Finland,2021,2021,88664,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2010,2010,82718.27,B,Break
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2011,2011,84292.24,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2012,2012,82776.11,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2013,2013,82830.48,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2014,2014,80103.47,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2015,2015,80541,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2016,2016,79507.49,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2017,2017,79815.75,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2018,2018,80788.98,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2019,2019,80669.86,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2020,2020,81082.75,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",FIN,Finland,2021,2021,81739.48,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2010,2010,2.03,B,Break
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2011,2011,2.06,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2012,2012,2.02,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2013,2013,2.05,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2014,2014,1.99,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2015,2015,2,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2016,2016,1.96,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2017,2017,1.97,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2018,2018,2,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2019,2019,1.98,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2020,2020,2.01,,
RVNURMEG,Remuneration of general practitioners,YSALAWMT,"Salaried, income per average wage",FIN,Finland,2021,2021,1.97,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2010,2010,2.11,B,Break
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2011,2011,2.1,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2012,2012,2.1,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2013,2013,2.14,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2014,2014,2.08,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2015,2015,2.09,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2016,2016,2.01,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2017,2017,1.96,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2018,2018,1.96,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2019,2019,1.94,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2020,2020,2,,
RVNURMEG,Remuneration of general practitioners,YSALGDMT,"Salaried, income, /capita GDP",FIN,Finland,2021,2021,1.96,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2010,2010,75504.45,B,Break
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2011,2011,79356.2,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2012,2012,78911.13,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2013,2013,81613.63,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2014,2014,80564.77,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2015,2015,82240.08,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2016,2016,83761.21,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2017,2017,85823.74,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2018,2018,89634.58,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2019,2019,92495.76,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2020,2020,93884.99,,
RVNURMEG,Remuneration of general practitioners,YSALVCMT,"Salaried, income, PPP for private consumption, in US$",FIN,Finland,2021,2021,95590.9,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2010,2010,97974.44,B,Break
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2011,2011,107577.25,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2012,2012,100408.82,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2013,2013,106520.4,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2014,2014,104724.42,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2015,2015,89361.32,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2016,2016,88084.07,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2017,2017,90984.47,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2018,2018,98201.05,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2019,2019,94342.62,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2020,2020,98331.71,,
RVNURMEG,Remuneration of general practitioners,YSALXRMT,"Salaried, income, US$ exchange rate",FIN,Finland,2021,2021,104866.5,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",FRA,France,2011,2011,101800,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",FRA,France,2014,2014,106000,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",FRA,France,2017,2017,112800,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",FRA,France,2011,2011,105570.96,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",FRA,France,2014,2014,107206.54,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",FRA,France,2017,2017,111631.37,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",FRA,France,2011,2011,2.95,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",FRA,France,2014,2014,2.94,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",FRA,France,2017,2017,2.98,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",FRA,France,2011,2011,3.22,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",FRA,France,2014,2014,3.27,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",FRA,France,2017,2017,3.29,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",FRA,France,2011,2011,115332.28,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",FRA,France,2014,2014,123331.53,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",FRA,France,2017,2017,133044.6,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",FRA,France,2011,2011,141701.02,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",FRA,France,2014,2014,140821.12,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",FRA,France,2017,2017,127427.97,E,Estimated value
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",DEU,Germany,2011,2011,138000,,
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",DEU,Germany,2015,2015,167000,,
RVNURMEG,Remuneration of general practitioners,YSELFPMB,"Self-employed, annual income, NCU",DEU,Germany,2019,2019,188000,,
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",DEU,Germany,2011,2011,148188.4,,
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",DEU,Germany,2015,2015,167000,,
RVNURMEG,Remuneration of general practitioners,YSEFPIMT,"Self-employed, annual income, NCU at 2015 GDP price level",DEU,Germany,2019,2019,175463.13,,
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",DEU,Germany,2011,2011,4.02,,
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",DEU,Germany,2015,2015,4.38,,
RVNURMEG,Remuneration of general practitioners,YSEFAWMT,"Self-employed, income per average wage",DEU,Germany,2019,2019,4.44,,
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",DEU,Germany,2011,2011,4.11,,
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",DEU,Germany,2015,2015,4.51,,
RVNURMEG,Remuneration of general practitioners,YSEFGDMB,"Self-employed, income, /capita GDP",DEU,Germany,2019,2019,4.5,,
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",DEU,Germany,2011,2011,166145.76,,
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",DEU,Germany,2015,2015,200501.13,,
RVNURMEG,Remuneration of general practitioners,YSELVCMT,"Self-employed, income, PPP for private consumption, in US$",DEU,Germany,2019,2019,243442.27,,
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",DEU,Germany,2011,2011,192089.8,,
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",DEU,Germany,2015,2015,185288.74,,
RVNURMEG,Remuneration of general practitioners,YSEFXRMB,"Self-employed, income, US$ exchange rate",DEU,Germany,2019,2019,210461.27,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2010,2010,3817704,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2011,2011,3826104,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2012,2012,3850932,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2013,2013,4487616,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2014,2014,5070576,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2015,2015,5660316,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2016,2016,6292668,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2017,2017,6849972,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2018,2018,7445113,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2019,2019,7701133,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2020,2020,8595770,,
RVNURMEG,Remuneration of general practitioners,YSALARMT,"Salaried, annual income, NCU",HUN,Hungary,2021,2021,15833701,,
RVNURMEG,Remuneration of general practitioners,YSALPIMT,"Salaried, annual income, NCU at 2015 GDP price level",HUN,Hungary,2010,2010,4387351.29,,
